Identifier,Negative Prescriptions,Positive prescriptions,Race,Religion,Resource,Journey,Government guarantee,Prosperity,Safety
1869041506201,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869041706202,0.21191950142383575,0.3286145329475403,0.29900598526000977,0.34284508228302,0.41353338956832886,0.5408270359039307,0.5512533187866211,0.2574920058250427,0.29132094979286194
1869041706203,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869041706201,0.19253896176815033,-0.04956253618001938,0.2595329284667969,0.21866580843925476,0.1822342872619629,0.12058599293231964,0.15894043445587158,0.16206668317317963,-0.03852282464504242
1869041906201,0.38117876648902893,0.31629419326782227,0.35469570755958557,0.2944037914276123,0.3116157650947571,0.5491197109222412,0.4278770089149475,0.37814927101135254,0.23461784422397614
1869041906202,0.21191950142383575,0.3286145329475403,0.29900598526000977,0.34284508228302,0.41353338956832886,0.5408270359039307,0.5512533187866211,0.2574920058250427,0.29132094979286194
1869042006202,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869042006201,0.38117876648902893,0.31629419326782227,0.35469570755958557,0.2944037914276123,0.3116157650947571,0.5491197109222412,0.4278770089149475,0.37814927101135254,0.23461784422397614
1869042206201,0.3414459228515625,0.6462953090667725,0.4178013503551483,0.43774890899658203,0.46971073746681213,0.5522108674049377,0.5848647356033325,0.6400775909423828,0.7575610876083374
1869042306201,0.3669428527355194,0.4586527347564697,0.32351750135421753,0.3584071099758148,0.37375980615615845,0.573213517665863,0.45534348487854004,0.45457935333251953,0.42728912830352783
1869042406201,0.3365125060081482,0.4704713821411133,0.3408026397228241,0.3619454503059387,0.340414434671402,0.573213517665863,0.4988969564437866,0.34768056869506836,0.4265974164009094
1869042606201,0.3669428527355194,0.4586527347564697,0.32351750135421753,0.3584071099758148,0.37375980615615845,0.573213517665863,0.45534348487854004,0.45457935333251953,0.42728912830352783
1869042706203,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869042706202,0.3521324098110199,0.5187125205993652,0.368438184261322,0.46671032905578613,0.40516069531440735,0.5761898756027222,0.5383176803588867,0.7464905977249146,0.5221510529518127
1869042706201,0.3365125060081482,0.4704713821411133,0.3408026397228241,0.3619454503059387,0.340414434671402,0.573213517665863,0.4988969564437866,0.34768056869506836,0.4265974164009094
1869042906202,0.3678227663040161,0.49375659227371216,0.40101179480552673,0.44097864627838135,0.4669000804424286,0.6062709093093872,0.566373348236084,0.4177950620651245,0.41928431391716003
1869042906201,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869043006204,0.1835174858570099,0.4923335611820221,0.19823876023292542,0.38934001326560974,0.22072714567184448,0.26913076639175415,0.5086455941200256,0.6679853796958923,0.5035156607627869
1869043006201,0.3365125060081482,0.4704713821411133,0.3408026397228241,0.3619454503059387,0.340414434671402,0.573213517665863,0.4988969564437866,0.34768056869506836,0.4265974164009094
1869043006202,0.3669428527355194,0.4586527347564697,0.32351750135421753,0.3584071099758148,0.37375980615615845,0.573213517665863,0.45534348487854004,0.45457935333251953,0.42728912830352783
1869043006203,0.29076504707336426,0.467630535364151,0.4358682632446289,0.37479931116104126,0.4064767360687256,0.6062709093093872,0.4956134855747223,0.3776928186416626,0.40000635385513306
1869050106205,0.3678227663040161,0.49375659227371216,0.40101179480552673,0.44097864627838135,0.4669000804424286,0.6062709093093872,0.566373348236084,0.4177950620651245,0.41928431391716003
1869050106204,0.3782457411289215,0.453298419713974,0.2989068329334259,0.5097487568855286,0.37189149856567383,0.5788521766662598,0.5510546565055847,0.33828723430633545,0.38295412063598633
1869050106201,0.3365125060081482,0.4704713821411133,0.3408026397228241,0.3619454503059387,0.340414434671402,0.573213517665863,0.4988969564437866,0.34768056869506836,0.4265974164009094
1869050106202,0.33529379963874817,0.467630535364151,0.33082857728004456,0.3385397791862488,0.31512710452079773,0.6062709093093872,0.4956134855747223,0.3776928186416626,0.40000635385513306
1869050106203,0.1835174858570099,0.4923335611820221,0.19823876023292542,0.38934001326560974,0.22072714567184448,0.26913076639175415,0.5086455941200256,0.6679853796958923,0.5035156607627869
1869050306201,0.22488564252853394,0.3962084650993347,0.2770703434944153,0.26889246702194214,0.33120784163475037,0.3435158133506775,0.5213181972503662,0.3745754361152649,0.37561094760894775
1869050306202,0.29076504707336426,0.467630535364151,0.4358682632446289,0.37479931116104126,0.4064767360687256,0.6062709093093872,0.4956134855747223,0.3776928186416626,0.40000635385513306
